Código del ámbito,Ámbito,Código del área (M49),Área,Código del elemento,Elemento,Código del producto (CPC),Producto,Código del año,Año,Código Meses,Meses,Unidad,Valor,Símbolo,Descripción del Símbolo
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01243","Habas y haba caballar, verdes","2013","2013","7021","Valor anual","SLC","347197.8","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01243","Habas y haba caballar, verdes","2014","2014","7021","Valor anual","SLC","350127","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01243","Habas y haba caballar, verdes","2015","2015","7021","Valor anual","SLC","393592.7","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01243","Habas y haba caballar, verdes","2016","2016","7021","Valor anual","SLC","335743.3","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01243","Habas y haba caballar, verdes","2017","2017","7021","Valor anual","SLC","361115","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01243","Habas y haba caballar, verdes","2018","2018","7021","Valor anual","SLC","407631.7","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01243","Habas y haba caballar, verdes","2019","2019","7021","Valor anual","SLC","418231.7","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01243","Habas y haba caballar, verdes","2020","2020","7021","Valor anual","SLC","454631","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01243","Habas y haba caballar, verdes","2021","2021","7021","Valor anual","SLC","630175.8","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01243","Habas y haba caballar, verdes","2022","2022","7021","Valor anual","SLC","402497.1","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01315","Higos","2015","2015","7021","Valor anual","SLC","1202827","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01315","Higos","2016","2016","7021","Valor anual","SLC","1428793","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01315","Higos","2017","2017","7021","Valor anual","SLC","1171430","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01315","Higos","2019","2019","7021","Valor anual","SLC","1514582.5","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01315","Higos","2020","2020","7021","Valor anual","SLC","1613095","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01315","Higos","2021","2021","7021","Valor anual","SLC","1768930","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01315","Higos","2022","2022","7021","Valor anual","SLC","1634359.4","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","0231","Huevos de gallina con cáscara, frescos","1991","1991","7021","Valor anual","SLC","387044","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","0231","Huevos de gallina con cáscara, frescos","1992","1992","7021","Valor anual","SLC","387933","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","0231","Huevos de gallina con cáscara, frescos","1993","1993","7021","Valor anual","SLC","412444","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","0231","Huevos de gallina con cáscara, frescos","1994","1994","7021","Valor anual","SLC","450756","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","0231","Huevos de gallina con cáscara, frescos","1995","1995","7021","Valor anual","SLC","480400","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","0231","Huevos de gallina con cáscara, frescos","1996","1996","7021","Valor anual","SLC","565148","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","0231","Huevos de gallina con cáscara, frescos","1997","1997","7021","Valor anual","SLC","586800","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","0231","Huevos de gallina con cáscara, frescos","1998","1998","7021","Valor anual","SLC","514089","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","0231","Huevos de gallina con cáscara, frescos","1999","1999","7021","Valor anual","SLC","567489","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","0231","Huevos de gallina con cáscara, frescos","2000","2000","7021","Valor anual","SLC","628289","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","0231","Huevos de gallina con cáscara, frescos","2001","2001","7021","Valor anual","SLC","535200","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","0231","Huevos de gallina con cáscara, frescos","2002","2002","7021","Valor anual","SLC","600711","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","0231","Huevos de gallina con cáscara, frescos","2003","2003","7021","Valor anual","SLC","699578","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","0231","Huevos de gallina con cáscara, frescos","2004","2004","7021","Valor anual","SLC","688815","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","0231","Huevos de gallina con cáscara, frescos","2005","2005","7021","Valor anual","SLC","713870","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","0231","Huevos de gallina con cáscara, frescos","2006","2006","7021","Valor anual","SLC","660016.3","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","0231","Huevos de gallina con cáscara, frescos","2007","2007","7021","Valor anual","SLC","766934.1","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","0231","Huevos de gallina con cáscara, frescos","2008","2008","7021","Valor anual","SLC","879606","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","0231","Huevos de gallina con cáscara, frescos","2009","2009","7021","Valor anual","SLC","896725.5","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","0231","Huevos de gallina con cáscara, frescos","2010","2010","7021","Valor anual","SLC","963725.5","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","0231","Huevos de gallina con cáscara, frescos","2012","2012","7021","Valor anual","SLC","953268.6","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01352","Kiwis","1993","1993","7021","Valor anual","SLC","34640","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01352","Kiwis","1994","1994","7021","Valor anual","SLC","70520","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01352","Kiwis","1995","1995","7021","Valor anual","SLC","58120","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01352","Kiwis","1996","1996","7021","Valor anual","SLC","59050","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01352","Kiwis","1997","1997","7021","Valor anual","SLC","55300","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01352","Kiwis","1998","1998","7021","Valor anual","SLC","59380","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01352","Kiwis","1999","1999","7021","Valor anual","SLC","56080","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01352","Kiwis","2000","2000","7021","Valor anual","SLC","87810","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01352","Kiwis","2001","2001","7021","Valor anual","SLC","64360","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01352","Kiwis","2002","2002","7021","Valor anual","SLC","83950","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01352","Kiwis","2003","2003","7021","Valor anual","SLC","88360","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01352","Kiwis","2004","2004","7021","Valor anual","SLC","111110","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01352","Kiwis","2005","2005","7021","Valor anual","SLC","96870","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01352","Kiwis","2006","2006","7021","Valor anual","SLC","115060","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01352","Kiwis","2007","2007","7021","Valor anual","SLC","124440","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01352","Kiwis","2008","2008","7021","Valor anual","SLC","128600","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01352","Kiwis","2009","2009","7021","Valor anual","SLC","106577.6","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01352","Kiwis","2010","2010","7021","Valor anual","SLC","102998.5","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01352","Kiwis","2011","2011","7021","Valor anual","SLC","137758.5","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01352","Kiwis","2012","2012","7021","Valor anual","SLC","176509","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01352","Kiwis","2013","2013","7021","Valor anual","SLC","271737.3","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01352","Kiwis","2014","2014","7021","Valor anual","SLC","559008.3","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01352","Kiwis","2015","2015","7021","Valor anual","SLC","423683.3","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01352","Kiwis","2016","2016","7021","Valor anual","SLC","518565","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01352","Kiwis","2017","2017","7021","Valor anual","SLC","644640","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01352","Kiwis","2018","2018","7021","Valor anual","SLC","547500.9","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01352","Kiwis","2019","2019","7021","Valor anual","SLC","834020.8","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01352","Kiwis","2020","2020","7021","Valor anual","SLC","932876.4","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01352","Kiwis","2021","2021","7021","Valor anual","SLC","1073185","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01352","Kiwis","2022","2022","7021","Valor anual","SLC","574637.3","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","02211","Leche cruda de ganado bovino","1991","1991","7021","Valor anual","SLC","60720","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","02211","Leche cruda de ganado bovino","1992","1992","7021","Valor anual","SLC","74620","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","02211","Leche cruda de ganado bovino","1993","1993","7021","Valor anual","SLC","83160","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","02211","Leche cruda de ganado bovino","1994","1994","7021","Valor anual","SLC","91270","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","02211","Leche cruda de ganado bovino","1995","1995","7021","Valor anual","SLC","92800","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","02211","Leche cruda de ganado bovino","1996","1996","7021","Valor anual","SLC","97990","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","02211","Leche cruda de ganado bovino","1997","1997","7021","Valor anual","SLC","96020","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","02211","Leche cruda de ganado bovino","1998","1998","7021","Valor anual","SLC","96000","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","02211","Leche cruda de ganado bovino","1999","1999","7021","Valor anual","SLC","94640","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","02211","Leche cruda de ganado bovino","2000","2000","7021","Valor anual","SLC","102600","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","02211","Leche cruda de ganado bovino","2001","2001","7021","Valor anual","SLC","114920","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","02211","Leche cruda de ganado bovino","2002","2002","7021","Valor anual","SLC","102610","A","Cifra oficial"
